2312,תא שמע: קריאה בסוגיות תלמודיות למתחילים,    231270,הרצאה,פיינטוך יונתן,"לבוגרי/רות בתי""ס כלליים",16:00,18:00,שנתי,ב,מ.ישראל-507 חדר   5
2351,ארץ ישראל - תלמוד הלכה ומנהג,    235101,הרצאה,ליכטנשטיין יחזקאל,לכלל הסטודנטים/יות,12:00,14:00,א,ד,מ.ישראל-507 חדר   2
2351,ארץ ישראל - תלמוד הלכה ומנהג,    235101,הרצאה,ליכטנשטיין יחזקאל,לכלל הסטודנטים/יות,12:00,14:00,ב,ד,מ.ישראל-507 חדר   6
2351,ארץ ישראל - תלמוד הלכה ומנהג,    235175,הרצאה,שושטרי רבין,"לבוגרי/רות בתי""ס כלליים",10:00,12:00,שנתי,א,מ.ישראל-507 חדר   5
2351,ארץ ישראל - תלמוד הלכה ומנהג,    235177,הרצאה,ארנד אהרן,"לבוגרי/ות בתי""ס כלליים",14:00,16:00,שנתי,א,מ.ישראל-505 חדר   4
2351,ארץ ישראל - תלמוד הלכה ומנהג,    235178,הרצאה,ארנד אהרן,"בוגרי/רות בתי""ס כלליים",18:00,20:00,שנתי,א,מ.ישראל-505 חדר 101
2367,סוגיות העוסקות בנושאים אקטואליים,    236702,הרצאה,' וולף ג'פרי,לכלל הסטודנטים/יות_(יהדות ודתות אחרות),12:00,14:00,שנתי,ג,מ.ישראל-507 חדר 101
2367,סוגיות העוסקות בנושאים אקטואליים,    236704,הרצאה,בורגנסקי חיים,הלכה ומדינה - לכלל הסטודנטים/יות,10:00,12:00,שנתי,ה,מ.ישראל-507 חדר 206
2367,סוגיות העוסקות בנושאים אקטואליים,    236720,הרצאה,בורגנסקי חיים,מיועד לתלמידי רפואה בלבד,16:00,18:00,שנתי,ב,
2367,סוגיות העוסקות בנושאים אקטואליים,    236721,הרצאה,' וולף ג'פרי,"לבוגרי/רות בתי""ס דתיים וישיבות (יהדות ותרבות החוץ)",12:00,14:00,שנתי,ה,מ.ישראל-507 חדר 105
2367,סוגיות העוסקות בנושאים אקטואליים,    236741,הרצאה,ליכטנשטיין יחזקאל,לכלל הסטודנטיות (רפואה והלכהשואה והלכה),14:00,16:00,שנתי,ד,מ.ישראל-507 חדר 103
2367,סוגיות העוסקות בנושאים אקטואליים,    236742,הרצאה,ליכטנשטיין יחזקאל,לכלל הסטודנטיות (רפואה והלכה שואה והלכה),14:00,16:00,שנתי,א,מ.ישראל-507 חדר   4
2367,סוגיות העוסקות בנושאים אקטואליים,    236773,הרצאה,' מוסקוביץ לייב,"לבוגרי/רות בתי""ס כלליים.רפואה והלכהכלכלה והלכהדמוקרטיה",14:00,16:00,שנתי,ג,מ.ישראל-507 חדר 109
2367,סוגיות העוסקות בנושאים אקטואליים,    236779,הרצאה,שושטרי רבין,"לבוגרי/ות בתי""ס כלליים (הלכה ורפואה הלכה ומדינה)",08:00,10:00,שנתי,א,מ.ישראל-507 חדר 105
2367,סוגיות העוסקות בנושאים אקטואליים,    236771,הרצאה,כהן עמיחי,"לבוגרי/רות בתי""ס כלליים (אכות הסביבה רפואה והלכה)",14:00,18:00,א,ג,מ.ישראל-507 חדר 101
2367,סוגיות העוסקות בנושאים אקטואליים,    236774,הרצאה,טלבי חיים,"לבוגרי/רות בתי""ס כלליים",10:00,14:00,א,ד,מ.ישראל-507 חדר 107
2367,סוגיות העוסקות בנושאים אקטואליים,    236772,הרצאה,כהן עמיחי,"לבוגרי/ות בתי""ס כלליים (איכות הסביבה רפואה והלכה)",14:00,18:00,ב,ג,מ.ישראל-507 חדר 101
2367,סוגיות העוסקות בנושאים אקטואליים,    236775,הרצאה,טלבי חיים,"לבוגרי/רות בתי""ס כלליים",10:00,14:00,ב,ד,מ.ישראל-507 חדר 107
2371,אגדה - מבוא ומבחר טקסטים,    237123,הרצאה,כהן עמיחי,"לבוגרי/רות בתי""ס דתיים וישיבות",10:00,12:00,שנתי,א,מ.ישראל-507 חדר   1
2371,אגדה - מבוא ומבחר טקסטים,    237171,הרצאה,קדרי תמר,"הסיפור שלא סופר. לבוגרי/רות בתי""ס כלליים",12:00,14:00,שנתי,ד,מ.ישראל-507 חדר 202
2371,אגדה - מבוא ומבחר טקסטים,    237172,הרצאה,ששון גלעד,"לבוגרי\ות בתי""ס כלליים",12:00,14:00,שנתי,ב,מ.ישראל-507 חדר 107
2371,אגדה - מבוא ומבחר טקסטים,    237173,הרצאה,שפיגל בעז,"לבוגרי/ות בתי""ס כלליים",10:00,12:00,א,ד,מ.ישראל-507 חדר 104
2371,אגדה - מבוא ומבחר טקסטים,    237173,הרצאה,שפיגל בעז,"לבוגרי/ות בתי""ס כלליים",10:00,12:00,ב,ד,מ.ישראל-507 חדר 208
2371,אגדה - מבוא ומבחר טקסטים,    237174,הרצאה,קדרי תמר,"הסיפור שלא סופר. לבוגרי/רות בתי""ס כלליים",14:00,16:00,שנתי,ד,מ.ישראל 605 חדר  11
2371,אגדה - מבוא ומבחר טקסטים,    237175,הרצאה,שפיגל בעז,"לבוגרי/ות בתי""ס כלליים",14:00,16:00,שנתי,ה,מ.ישראל-507 חדר   5
2371,אגדה - מבוא ומבחר טקסטים,    237176,הרצאה,כהן עמיחי,"לבוגרי/ות בתי""ס כלליים",16:00,18:00,שנתי,א,מ.ישראל-507 חדר 105
2371,אגדה - מבוא ומבחר טקסטים,    237151,הרצאה,שפיגל בעז,,00:00,00:00,ב,,
2461,מבוא לתורה שבעל-פה ולספרותה,    246101,הרצאה,ליכטנשטיין יחזקאל,מומלץ למתמחים/ות בלשון עברית;לכלל הסטודנטים/יות,12:00,14:00,שנתי,א,מ.ישראל-507 חדר   5
2461,מבוא לתורה שבעל-פה ולספרותה,    246173,הרצאה,כהן עמיחי,מומלץ למתמחים/ות בלשון עברית;לכלל הסטודנטים/יות,08:00,10:00,שנתי,א,מ.ישראל-507 חדר 101
2461,מבוא לתורה שבעל-פה ולספרותה,    246174,הרצאה,כהן עמיחי,מומלץ למתמחים/ות בלשון עברית;לכלל הסטודנטים/יות,18:00,20:00,שנתי,ב,מ.ישראל-507 חדר 105
2464,"מבוא לספרות חז""ל",    246401,הרצאה,פיינטוך יונתן,לכלל הסטודנטים/יות,12:00,14:00,שנתי,ד,מ.ישראל-507 חדר  61
2467,תפילה - תלמוד הלכה ומנהג***,    246724,הרצאה,ארנד אהרן,"לבוגרי/ות בתי""ס דתיים וישיבות",14:00,16:00,שנתי,ג,מ.ישראל-505 חדר 101
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247301,הרצאה,בורגנסקי חיים,לכלל הסטודנטים והסטודנטיות,16:00,18:00,שנתי,ד,מ.ישראל-507 חדר 106
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247321,הרצאה,' הנשקה דוד,"לבוגרי/ות בתי""ס דתיים וישיבות",14:00,16:00,שנתי,ג,מ.ישראל-507 חדר 104
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247324,הרצאה,ארנד אהרן,"לבוגרי/ות בתי""ס דתיים וישיבות",12:00,14:00,שנתי,א,מ.ישראל-505 חדר 101
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247325,הרצאה,ארנד אהרן,"לבוגרי/רות בתי""ס דתיים וישיבות",14:00,16:00,שנתי,ה,מ.ישראל-505 חדר 101
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247326,הרצאה,' הנשקה דוד,"לבוגרי/רות בתי""ס דתיים וישיבות",14:00,16:00,שנתי,ב,מ.ישראל-507 חדר 102
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247366,הרצאה,שפיגל בעז,"מועדי ישראל א+ב. לבוגרי/רות בתי""ס כלליים.",08:00,10:00,שנתי,ד,מ.ישראל-507 חדר   5
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247367,הרצאה,שפיגל בעז,"מועדי ישראל א+ב. לבוגרי/רות בתי""ס כלליים.",12:00,14:00,שנתי,ה,מ.ישראל-507 חדר 203
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247374,הרצאה,יהלום שלם,"לבוגרי/רות בתי""ס כלליים",12:00,14:00,שנתי,א,מ.ישראל-507 חדר 108
2473,מועדי ישראל - תלמוד הלכה ומנהג,    247371,הרצאה,שפיגל בעז,"מועדי ישראל א'. לבוגרי/רות בתי""ס כלליים",16:00,20:00,א,ד,מ.ישראל-507 חדר 105
2474,מועדי ישראל תלמוד הלכה ומנהג חלק ב',    247471,הרצאה,שפיגל בעז,"מועדי ישראל חלק ב'. לבוגרי/רות בתי""ס כלליים.",16:00,20:00,ב,ד,מ.ישראל-507 חדר 105
2499,עולמם של חכמים,    249901,הרצאה,עצמון ארנון,בתקופת התלמוד והמדרש. לכלל הסטודנטים/יות,10:00,12:00,שנתי,ד,מ.ישראל-507 חדר 108
2499,עולמם של חכמים,    249910,הרצאה,עצמון ארנון,לתלמידי החוג המשולב למדעי החברה-רנטגן,12:00,14:00,א,ג,מ.ישראל-505 חדר  61
2499,עולמם של חכמים,    249910,הרצאה,עצמון ארנון,לתלמידי החוג המשולב למדעי החברה-רנטגן,08:00,10:00,ב,ה,רוח-1002 חדר   1
2499,עולמם של חכמים,    249970,הרצאה,ששון גלעד,"בתקופת התלמוד והמדרש לבוגרי/רות בתי""ס כלליים",14:00,16:00,א,ב,מ.ישראל-507 חדר 105
2499,עולמם של חכמים,    249970,הרצאה,ששון גלעד,"בתקופת התלמוד והמדרש לבוגרי/רות בתי""ס כלליים",14:00,16:00,ב,ב,מ.ישראל-507 חדר   3
2499,עולמם של חכמים,    249973,הרצאה,שפיגל בעז,"ישראל והחיים-בראי התלמוד והחכמים.לבוגרי/רות בתי""ס כלליים",10:00,12:00,שנתי,ג,מ.ישראל-507 חדר   5
2499,עולמם של חכמים,    249974,הרצאה,קצוף בנימין,"בתקופת התלמוד והמדרש לבוגרי/רות בתי""ס כלליים",08:00,10:00,שנתי,ב,מ.ישראל-507 חדר   5
2499,עולמם של חכמים,    249975,הרצאה,שפיגל בעז,"ישראל והחיים-בראי התלמוד והחכמים. לבוגרי/רות בתי""ס כלליים",12:00,14:00,שנתי,ג,מ.ישראל-507 חדר 109
2499,עולמם של חכמים,    249979,הרצאה,כהן ברק,"אמונות חכמים ביהדות הקדומה. לבוגרי/רות בתי""ס כלליים",10:00,12:00,שנתי,ה,מ.ישראל-507 חדר   5
2499,עולמם של חכמים,    249983,הרצאה,פיינטוך יונתן,הקורס יועבר באנגלית,08:00,10:00,א,ד,מ.ישראל 604 חדר  61
2499,עולמם של חכמים,    249983,הרצאה,פיינטוך יונתן,הקורס יועבר באנגלית,08:00,10:00,ב,ד,מ.ישראל 604 חדר  11
2513,הבית היהודי - תלמוד הלכה ומנהג,    251301,הרצאה,בן-פזי ישעיהו,לכלל הסטודנטים/יות,10:00,12:00,שנתי,ה,מ.ישראל-507 חדר 105
2513,הבית היהודי - תלמוד הלכה ומנהג,    251375,הרצאה,הרמן דב,"לבוגרי/רות בתי""ס כלליים",12:00,14:00,שנתי,ד,מ.ישראל-507 חדר 103
2515,כשרות הבית - תלמוד הלכה ומנהג,    251501,הרצאה,"ד""ר רוט פנחס",לכלל הסטודנטים/יות. קורס אינטרנט באנגלית שנה ב' ומעלה,00:00,00:00,שנתי,,
2521,מנהגי ישראל,    252121,הרצאה,יהלום שלם,"לבוגרי/רות בתי""ס דתיים וישיבות",10:00,12:00,שנתי,א,מ.ישראל-507 חדר 108
